variant benchmark kernel_index ipc_base ipc_tuned ipc_gain_pct read_base read_tuned read_change_pct write_base write_tuned write_change_pct ipc_gain_class read_change_class write_change_class
miss-q-ent-352-and-mshr-max-merge-32 nn-rodinia-2.0-ft 2 227.4201 225.8468 -0.692 23765 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-352-and-mshr-max-merge-32 nn-rodinia-2.0-ft 3 227.2331 225.8688 -0.600 35209 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-352-and-mshr-max-merge-32 nn-rodinia-2.0-ft 4 227.5499 226.5969 -0.419 46202 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-384-and-mshr-max-merge-32 nn-rodinia-2.0-ft 1 217.5636 217.9467 0.176 12699 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-384-and-mshr-max-merge-32 nn-rodinia-2.0-ft 2 227.4201 225.8468 -0.692 23765 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-384-and-mshr-max-merge-32 nn-rodinia-2.0-ft 3 227.2331 225.8688 -0.600 35209 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-384-and-mshr-max-merge-32 nn-rodinia-2.0-ft 4 227.5499 226.5969 -0.419 46202 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-512-and-mshr-max-merge-32 nn-rodinia-2.0-ft 1 217.5636 217.9467 0.176 12699 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-512-and-mshr-max-merge-32 nn-rodinia-2.0-ft 2 227.4201 225.8468 -0.692 23765 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-512-and-mshr-max-merge-32 nn-rodinia-2.0-ft 3 227.2331 225.8688 -0.600 35209 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-512-and-mshr-max-merge-32 nn-rodinia-2.0-ft 4 227.5499 226.5969 -0.419 46202 0 -100.000 0 0 0.000 worse better neutral
gpgpusim-iter-II-mshr-entries-1024 nn-rodinia-2.0-ft 1 217.5636 217.9467 0.176 12699 0 -100.000 0 0 0.000 better better neutral
gpgpusim-iter-II-mshr-entries-1024 nn-rodinia-2.0-ft 2 227.4201 225.8468 -0.692 23765 0 -100.000 0 0 0.000 worse better neutral
gpgpusim-iter-II-mshr-entries-1024 nn-rodinia-2.0-ft 3 227.2331 225.8688 -0.600 35209 0 -100.000 0 0 0.000 worse better neutral
gpgpusim-iter-II-mshr-entries-1024 nn-rodinia-2.0-ft 4 227.5499 226.5969 -0.419 46202 0 -100.000 0 0 0.000 worse better neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 1 217.5636 222.4791 2.259 12699 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 2 227.4201 230.3878 1.305 23765 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 3 227.2331 231.1483 1.723 35209 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 4 227.5499 231.4742 1.725 46202 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb nn-rodinia-2.0-ft 1 217.5636 222.4791 2.259 12699 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb nn-rodinia-2.0-ft 2 227.4201 230.3878 1.305 23765 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb nn-rodinia-2.0-ft 3 227.2331 231.1483 1.723 35209 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb nn-rodinia-2.0-ft 4 227.5499 231.4742 1.725 46202 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 1 217.5636 222.4791 2.259 12699 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 2 227.4201 230.3878 1.305 23765 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 3 227.2331 231.1483 1.723 35209 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb nn-rodinia-2.0-ft 4 227.5499 231.4742 1.725 46202 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb nn-rodinia-2.0-ft 1 217.5636 222.4791 2.259 12699 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb nn-rodinia-2.0-ft 2 227.4201 230.3878 1.305 23765 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb nn-rodinia-2.0-ft 3 227.2331 231.1483 1.723 35209 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb nn-rodinia-2.0-ft 4 227.5499 231.4742 1.725 46202 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb nn-rodinia-2.0-ft 1 217.5636 222.4791 2.259 12699 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb nn-rodinia-2.0-ft 2 227.4201 230.3878 1.305 23765 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb nn-rodinia-2.0-ft 3 227.2331 231.1483 1.723 35209 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb nn-rodinia-2.0-ft 4 227.5499 231.4742 1.725 46202 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-32-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-64-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-128-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-256-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-288-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-320-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-352-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-384-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 2 1.9271 1.9271 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 3 2.8869 2.8869 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 4 3.8546 3.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 5 4.8172 4.8172 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 6 5.7819 5.7819 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 7 6.7426 6.7426 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 8 7.705 7.705 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 9 6.844 6.844 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 10 5.8682 5.8682 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 11 4.8901 4.8901 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 12 3.9138 3.9138 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 13 2.936 2.936 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 14 1.9567 1.9567 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
miss-q-ent-512-and-mshr-max-merge-32 nw-rodinia-2.0-ft 15 0.9787 0.9787 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 nw-rodinia-2.0-ft 1 0.9613 0.9613 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
